1.000E-02,820.0
2.000E-02,820.0
3.000E-02,819.9
5.000E-02,819.8
9.000E-02,819.3
0.170,817.9
0.330,814.5
0.650,807.2
1.29,794.4
2.29,778.5
3.29,765.2
4.29,753.6
5.29,743.2
6.29,733.7
7.29,724.7
8.29,716.3
9.29,708.2
10.3,700.3
11.3,692.7
12.3,685.4
13.3,678.2
14.3,671.2
15.3,664.3
16.3,657.6
17.3,651.0
18.3,644.6
19.3,638.3
20.3,632.1
21.3,626.0
22.3,620.0
23.3,614.2
24.3,608.5
25.3,602.8
26.3,597.3
27.3,591.9
28.3,586.6
29.3,581.3
30.3,576.2
31.3,571.1
32.3,566.1
33.3,561.3
34.3,556.4
35.3,551.7
36.3,547.1
37.3,542.5
38.3,538.0
39.3,533.5
40.3,529.2
41.3,524.8
42.3,520.6
43.3,516.4
44.3,512.3
45.3,508.2
46.3,504.2
47.3,500.3
48.3,496.4
49.3,492.5
50.3,488.7
51.3,485.0
52.3,481.3
53.3,477.7
54.3,474.1
55.3,470.5
56.3,467.0
57.3,463.5
58.3,460.1
59.3,456.7
60.3,453.4
61.3,450.1
62.3,446.8
63.3,443.6
64.3,440.4
65.3,437.3
66.3,434.2
67.3,431.1
68.3,428.0
69.3,425.0
70.3,422.1
71.3,419.1
72.3,416.2
73.3,413.3
74.3,410.5
75.3,407.7
76.3,404.9
77.3,402.1
78.3,399.4
79.3,396.7
80.3,394.0
81.3,391.4
82.3,388.8
83.3,386.2
84.3,383.6
85.3,381.1
86.3,378.5
87.3,376.1
88.3,373.6
89.3,371.2
90.3,368.7
91.3,366.4
92.3,364.0
93.3,361.6
94.3,359.3
95.3,357.0
96.3,354.8
97.3,352.5
98.3,350.3
99.3,348.1
100.,345.9
101.,343.7
102.,341.5
103.,339.4
104.,337.3
105.,335.2
106.,333.1
107.,331.1
108.,329.1
109.,327.0
110.,325.0
111.,323.1
112.,321.1
113.,319.2
114.,317.2
115.,315.3
116.,313.4
117.,311.6
118.,309.7
119.,307.9
120.,306.1
121.,304.2
122.,302.5
123.,300.7
124.,298.9
125.,297.2
126.,295.4
127.,293.7
128.,292.0
129.,290.3
130.,288.7
131.,287.0
132.,285.4
133.,283.7
134.,282.1
135.,280.5
136.,278.9
137.,277.4
138.,275.8
139.,274.3
140.,272.7
141.,271.2
142.,269.7
143.,268.2
144.,266.7
145.,265.2
146.,263.8
147.,262.3
148.,260.9
149.,259.5
150.,258.1
151.,256.7
152.,255.3
153.,253.9
154.,252.5
155.,251.2
156.,249.8
157.,248.5
158.,247.2
159.,245.8
160.,244.5
161.,243.3
162.,242.0
163.,240.7
164.,239.4
165.,238.2
166.,236.9
167.,235.7
168.,234.5
169.,233.3
170.,232.1
171.,230.9
172.,229.7
173.,228.5
174.,227.4
175.,226.2
176.,225.1
177.,223.9
178.,222.8
179.,221.7
180.,221.0
181.,221.7
182.,223.7
183.,226.5
184.,228.8
185.,230.8
186.,232.4
187.,233.8
188.,235.1
189.,236.3
190.,237.4
191.,238.4
192.,239.4
193.,240.4
194.,241.3
195.,241.7
196.,240.5
197.,237.8
198.,234.4
199.,231.6
200.,229.2
201.,227.1
202.,225.2
203.,223.9
204.,224.2
205.,225.8
206.,228.2
207.,230.3
208.,231.9
209.,233.3
210.,234.4
211.,235.4
212.,236.4
213.,237.2
214.,238.0
215.,238.8
216.,239.6
217.,240.3
218.,241.0
219.,241.7
220.,242.3
221.,243.0
222.,243.6
223.,244.2
224.,244.9
225.,245.5
226.,246.1
227.,246.6
228.,247.2
229.,247.8
230.,248.3
231.,248.9
232.,249.4
233.,249.9
234.,250.4
235.,250.4
236.,248.7
237.,245.5
238.,241.6
239.,238.2
240.,235.4
241.,233.3
242.,233.0
243.,234.2
244.,236.3
245.,238.0
246.,239.3
247.,240.4
248.,241.3
249.,242.0
250.,242.7
251.,243.3
252.,243.8
253.,244.3
254.,244.8
255.,245.3
256.,245.8
257.,246.3
258.,246.7
259.,247.2
260.,247.6
261.,248.0
262.,248.5
263.,248.9
264.,249.3
265.,249.7
266.,250.1
267.,250.5
268.,250.9
269.,251.3
270.,251.6
271.,252.0
272.,252.4
273.,252.7
274.,253.1
275.,253.4
276.,253.8
277.,254.1
278.,254.5
279.,254.8
280.,255.1
281.,255.4
282.,255.7
283.,256.1
284.,256.4
285.,256.7
286.,257.0
287.,257.2
288.,257.5
289.,257.8
290.,258.1
291.,258.4
292.,258.7
293.,258.9
294.,259.2
295.,259.5
296.,259.7
297.,260.0
298.,260.2
299.,260.5
300.,260.7
301.,261.0
302.,261.2
303.,261.4
304.,261.7
305.,261.9
306.,262.1
307.,262.4
308.,262.6
309.,262.8
310.,263.0
311.,263.3
312.,263.5
313.,263.7
314.,263.9
315.,264.1
316.,264.3
317.,264.5
318.,264.7
319.,264.9
320.,265.1
321.,265.3
322.,265.5
323.,265.7
324.,265.9
325.,266.1
326.,266.3
327.,266.4
328.,266.6
329.,266.8
330.,267.0
331.,267.2
332.,267.3
333.,267.5
334.,267.7
335.,267.9
336.,268.0
337.,268.2
338.,268.4
339.,268.5
340.,268.7
341.,268.9
342.,269.0
343.,269.2
344.,269.3
345.,269.5
346.,269.6
347.,269.8
348.,270.0
349.,270.1
350.,270.3
351.,270.4
352.,270.5
353.,270.7
354.,270.8
355.,271.0
356.,271.1
357.,271.3
358.,271.4
359.,271.5
360.,271.7
361.,271.8
362.,271.9
363.,272.1
364.,272.2
365.,272.3
366.,272.5
367.,272.6
368.,272.7
369.,272.9
370.,273.0
371.,273.1
372.,273.2
373.,273.3
374.,273.5
