      0.0000,    851.0638,      0.0145,    600.0000,
      0.8000,    693.4594,      0.6389,    800.0000,
,,,,      0.0000,    753.6870,
,,,,      0.6389,    753.6870,
,,,,,,      0.2300,    801.2500,      0.6944,      0.2529
,,,,,,      0.2300,    801.2000,      0.6963,      0.2531
,,,,,,      0.2300,    801.1500,      0.6981,      0.2534
,,,,,,      0.2300,    801.1000,      0.7000,      0.2536
,,,,,,      0.2300,    801.0500,      0.7019,      0.2539
,,,,,,      0.2300,    801.0000,      0.7037,      0.2541
,,,,,,      0.2300,    800.9500,      0.7056,      0.2544
,,,,,,      0.2300,    800.9000,      0.7074,      0.2546
,,,,,,      0.2300,    800.8500,      0.7093,      0.2549
,,,,,,      0.2300,    800.8000,      0.7111,      0.2551
,,,,,,      0.2300,    800.7500,      0.7130,      0.2554
,,,,,,      0.2300,    800.7000,      0.7148,      0.2556
,,,,,,      0.2300,    800.6500,      0.7167,      0.2559
,,,,,,      0.2300,    800.6000,      0.7185,      0.2562
,,,,,,      0.2300,    800.5500,      0.7204,      0.2564
,,,,,,      0.2300,    800.5000,      0.7222,      0.2567
,,,,,,      0.2300,    800.4500,      0.7241,      0.2569
,,,,,,      0.2300,    800.4000,      0.7259,      0.2572
,,,,,,      0.2300,    800.3500,      0.7278,      0.2574
,,,,,,      0.2300,    800.3000,      0.7296,      0.2577
,,,,,,      0.2300,    800.2500,      0.7315,      0.2579
,,,,,,      0.2300,    800.2000,      0.7333,      0.2582
,,,,,,      0.2300,    800.1500,      0.7352,      0.2584
,,,,,,      0.2300,    800.1000,      0.7370,      0.2587
,,,,,,      0.2300,    800.0500,      0.7389,      0.2589
,,,,,,      0.2300,    800.0000,      0.7407,      0.2592
,,,,,,      0.2300,    799.9500,      0.7426,      0.2595
,,,,,,      0.2300,    799.9000,      0.7444,      0.2597
,,,,,,      0.2300,    799.8500,      0.7463,      0.2600
,,,,,,      0.2300,    799.8000,      0.7481,      0.2602
,,,,,,      0.2300,    799.7500,      0.7500,      0.2605
,,,,,,      0.2300,    799.7000,      0.7519,      0.2607
,,,,,,      0.2300,    799.6500,      0.7537,      0.2610
,,,,,,      0.2300,    799.6000,      0.7556,      0.2612
,,,,,,      0.2300,    799.5500,      0.7574,      0.2615
,,,,,,      0.2300,    799.5000,      0.7593,      0.2617
,,,,,,      0.2300,    799.4500,      0.7611,      0.2620
,,,,,,      0.2300,    799.4000,      0.7630,      0.2622
,,,,,,      0.2300,    799.3500,      0.7648,      0.2625
,,,,,,      0.2300,    799.3000,      0.7667,      0.2628
,,,,,,      0.2300,    799.2500,      0.7685,      0.2630
,,,,,,      0.2300,    799.2000,      0.7704,      0.2633
,,,,,,      0.2300,    799.1500,      0.7722,      0.2635
,,,,,,      0.2300,    799.1000,      0.7741,      0.2638
,,,,,,      0.2300,    799.0500,      0.7759,      0.2640
,,,,,,      0.2300,    799.0000,      0.7778,      0.2643
,,,,,,      0.2300,    798.9500,      0.7796,      0.2645
,,,,,,      0.2300,    798.9000,      0.7815,      0.2648
,,,,,,      0.2300,    798.8500,      0.7833,      0.2650
,,,,,,      0.2300,    798.8000,      0.7852,      0.2653
,,,,,,      0.2300,    798.7500,      0.7870,      0.2655
,,,,,,      0.2300,    798.7000,      0.7889,      0.2658
,,,,,,      0.2300,    798.6500,      0.7907,      0.2661
,,,,,,      0.2300,    798.6000,      0.7926,      0.2663
,,,,,,      0.2300,    798.5500,      0.7944,      0.2666
,,,,,,      0.2300,    798.5000,      0.7963,      0.2668
,,,,,,      0.2300,    798.4500,      0.7981,      0.2671
,,,,,,      0.2300,    798.4000,      0.8000,      0.2673
,,,,,,      0.2300,    798.3500,      0.8019,      0.2676
,,,,,,      0.2300,    798.3000,      0.8037,      0.2678
,,,,,,      0.2300,    798.2500,      0.8056,      0.2681
,,,,,,      0.2300,    798.2000,      0.8074,      0.2683
,,,,,,      0.2300,    798.1500,      0.8093,      0.2686
,,,,,,      0.2300,    798.1000,      0.8111,      0.2688
,,,,,,      0.2300,    798.0500,      0.8130,      0.2691
,,,,,,      0.2300,    798.0000,      0.8148,      0.2694
,,,,,,      0.2300,    797.9500,      0.8167,      0.2696
,,,,,,      0.2300,    797.9000,      0.8185,      0.2699
,,,,,,      0.2300,    797.8500,      0.8204,      0.2701
,,,,,,      0.2300,    797.8000,      0.8222,      0.2704
,,,,,,      0.2300,    797.7500,      0.8241,      0.2706
,,,,,,      0.2300,    797.7000,      0.8259,      0.2709
,,,,,,      0.2300,    797.6500,      0.8278,      0.2711
,,,,,,      0.2300,    797.6000,      0.8296,      0.2714
,,,,,,      0.2300,    797.5500,      0.8315,      0.2716
,,,,,,      0.2300,    797.5000,      0.8333,      0.2719
,,,,,,      0.2300,    797.4500,      0.8352,      0.2721
,,,,,,      0.2300,    797.4000,      0.8370,      0.2724
,,,,,,      0.2300,    797.3500,      0.8389,      0.2727
,,,,,,      0.2300,    797.3000,      0.8407,      0.2729
,,,,,,      0.2300,    797.2500,      0.8426,      0.2732
,,,,,,      0.2300,    797.2000,      0.8444,      0.2734
,,,,,,      0.2300,    797.1500,      0.8463,      0.2737
,,,,,,      0.2300,    797.1000,      0.8481,      0.2739
,,,,,,      0.2300,    797.0500,      0.8500,      0.2742
,,,,,,      0.2300,    797.0000,      0.8519,      0.2744
,,,,,,      0.2300,    796.9500,      0.8537,      0.2747
,,,,,,      0.2300,    796.9000,      0.8556,      0.2749
,,,,,,      0.2300,    796.8500,      0.8574,      0.2752
,,,,,,      0.2300,    796.8000,      0.8593,      0.2754
,,,,,,      0.2300,    796.7500,      0.8611,      0.2757
,,,,,,      0.2300,    796.7000,      0.8630,      0.2760
,,,,,,      0.2300,    796.6500,      0.8648,      0.2762
,,,,,,      0.2300,    796.6000,      0.8667,      0.2765
,,,,,,      0.2300,    796.5500,      0.8685,      0.2767
,,,,,,      0.2300,    796.5000,      0.8704,      0.2770
,,,,,,      0.2300,    796.4500,      0.8722,      0.2772
,,,,,,      0.2300,    796.4000,      0.8741,      0.2775
,,,,,,      0.2300,    796.3500,      0.8759,      0.2777
,,,,,,      0.2300,    796.3000,      0.8778,      0.2780
,,,,,,      0.2300,    796.2500,      0.8796,      0.2782
,,,,,,      0.2300,    796.2000,      0.8815,      0.2785
,,,,,,      0.2300,    796.1500,      0.8833,      0.2787
,,,,,,      0.2300,    796.1000,      0.8852,      0.2790
,,,,,,      0.2300,    796.0500,      0.8870,      0.2793
,,,,,,      0.2300,    796.0000,      0.8889,      0.2795
,,,,,,      0.2300,    795.9500,      0.8907,      0.2798
,,,,,,      0.2300,    795.9000,      0.8926,      0.2800
,,,,,,      0.2300,    795.8500,      0.8944,      0.2803
,,,,,,      0.2300,    795.8000,      0.8963,      0.2805
,,,,,,      0.2300,    795.7500,      0.8981,      0.2808
,,,,,,      0.2300,    795.7000,      0.9000,      0.2810
,,,,,,      0.2300,    795.6500,      0.9019,      0.2813
,,,,,,      0.2300,    795.6000,      0.9037,      0.2815
,,,,,,      0.2300,    795.5500,      0.9056,      0.2818
,,,,,,      0.2300,    795.5000,      0.9074,      0.2820
,,,,,,      0.2300,    795.4500,      0.9093,      0.2823
,,,,,,      0.2300,    795.4000,      0.9111,      0.2825
,,,,,,      0.2300,    795.3500,      0.9130,      0.2828
,,,,,,      0.2300,    795.3000,      0.9148,      0.2831
,,,,,,      0.2300,    795.2500,      0.9167,      0.2833
,,,,,,      0.2300,    795.2000,      0.9185,      0.2836
,,,,,,      0.2300,    795.1500,      0.9204,      0.2838
,,,,,,      0.2300,    795.1000,      0.9222,      0.2841
,,,,,,      0.2300,    795.0500,      0.9241,      0.2843
,,,,,,      0.2300,    795.0000,      0.9259,      0.2846
,,,,,,      0.2300,    794.9500,      0.9278,      0.2848
,,,,,,      0.2300,    794.9000,      0.9296,      0.2851
,,,,,,      0.2300,    794.8500,      0.9315,      0.2853
,,,,,,      0.2300,    794.8000,      0.9333,      0.2856
,,,,,,      0.2300,    794.7500,      0.9352,      0.2858
,,,,,,      0.2300,    794.7000,      0.9370,      0.2861
,,,,,,      0.2300,    794.6500,      0.9389,      0.2864
,,,,,,      0.2300,    794.6000,      0.9407,      0.2866
,,,,,,      0.2300,    794.5500,      0.9426,      0.2869
,,,,,,      0.2300,    794.5000,      0.9444,      0.2871
,,,,,,      0.2300,    794.4500,      0.9463,      0.2874
,,,,,,      0.2300,    794.4000,      0.9481,      0.2876
,,,,,,      0.2300,    794.3500,      0.9500,      0.2879
,,,,,,      0.2300,    794.3000,      0.9519,      0.2881
,,,,,,      0.2300,    794.2500,      0.9537,      0.2884
,,,,,,      0.2300,    794.2000,      0.9556,      0.2886
,,,,,,      0.2300,    794.1500,      0.9574,      0.2889
,,,,,,      0.2300,    794.1000,      0.9593,      0.2891
,,,,,,      0.2300,    794.0500,      0.9611,      0.2894
,,,,,,      0.2300,    794.0000,      0.9630,      0.2897
,,,,,,      0.2300,    793.9500,      0.9648,      0.2899
,,,,,,      0.2300,    793.9000,      0.9667,      0.2902
,,,,,,      0.2300,    793.8500,      0.9685,      0.2904
,,,,,,      0.2300,    793.8000,      0.9704,      0.2907
,,,,,,      0.2300,    793.7500,      0.9722,      0.2909
,,,,,,      0.2300,    793.7000,      0.9741,      0.2912
,,,,,,      0.2300,    793.6500,      0.9759,      0.2914
,,,,,,      0.2300,    793.6000,      0.9778,      0.2917
,,,,,,      0.2300,    793.5500,      0.9796,      0.2919
,,,,,,      0.2300,    793.5000,      0.9815,      0.2922
,,,,,,      0.2300,    793.4500,      0.9833,      0.2924
,,,,,,      0.2300,    793.4000,      0.9852,      0.2927
,,,,,,      0.2300,    793.3500,      0.9870,      0.2930
,,,,,,      0.2300,    793.3000,      0.9889,      0.2932
,,,,,,      0.2300,    793.2500,      0.9907,      0.2935
,,,,,,      0.2300,    793.2000,      0.9926,      0.2937
,,,,,,      0.2300,    793.1500,      0.9944,      0.2940
,,,,,,      0.2300,    793.1000,      0.9963,      0.2942
,,,,,,      0.2300,    793.0500,      0.9981,      0.2945
,,,,,,      0.2300,    793.0000,      1.0000,      0.2947
,,,,,,      0.2300,    792.9500,      1.0019,      0.2950
,,,,,,      0.2300,    792.9000,      1.0037,      0.2952
,,,,,,      0.2300,    792.8500,      1.0056,      0.2955
,,,,,,      0.2300,    792.8000,      1.0074,      0.2957
,,,,,,      0.2300,    792.7500,      1.0093,      0.2960
,,,,,,      0.2300,    792.7000,      1.0111,      0.2963
,,,,,,      0.2300,    792.6500,      1.0130,      0.2965
,,,,,,      0.2300,    792.6000,      1.0148,      0.2968
,,,,,,      0.2300,    792.5500,      1.0167,      0.2970
,,,,,,      0.2300,    792.5000,      1.0185,      0.2973
,,,,,,      0.2300,    792.4500,      1.0204,      0.2975
,,,,,,      0.2300,    792.4000,      1.0222,      0.2978
,,,,,,      0.2300,    792.3500,      1.0241,      0.2980
,,,,,,      0.2300,    792.3000,      1.0259,      0.2983
,,,,,,      0.2300,    792.2500,      1.0278,      0.2985
,,,,,,      0.2300,    792.2000,      1.0296,      0.2988
,,,,,,      0.2300,    792.1500,      1.0315,      0.2990
,,,,,,      0.2300,    792.1000,      1.0333,      0.2993
,,,,,,      0.2300,    792.0500,      1.0352,      0.2996
,,,,,,      0.2300,    792.0000,      1.0370,      0.2998
,,,,,,      0.2300,    791.9500,      1.0389,      0.3001
,,,,,,      0.2300,    791.9000,      1.0407,      0.3003
,,,,,,      0.2300,    791.8500,      1.0426,      0.3006
,,,,,,      0.2300,    791.8000,      1.0444,      0.3008
,,,,,,      0.2300,    791.7500,      1.0463,      0.3011
,,,,,,      0.2300,    791.7000,      1.0481,      0.3013
,,,,,,      0.2300,    791.6500,      1.0500,      0.3016
,,,,,,      0.2300,    791.6000,      1.0519,      0.3018
,,,,,,      0.2300,    791.5500,      1.0537,      0.3021
,,,,,,      0.2300,    791.5000,      1.0556,      0.3023
,,,,,,      0.2300,    791.4500,      1.0574,      0.3026
,,,,,,      0.2300,    791.4000,      1.0593,      0.3029
,,,,,,      0.2300,    791.3500,      1.0611,      0.3031
,,,,,,      0.2300,    791.3000,      1.0630,      0.3034
,,,,,,      0.2300,    791.2500,      1.0648,      0.3036
,,,,,,      0.2300,    791.2000,      1.0667,      0.3039
,,,,,,      0.2300,    791.1500,      1.0685,      0.3041
,,,,,,      0.2300,    791.1000,      1.0704,      0.3044
,,,,,,      0.2300,    791.0500,      1.0722,      0.3046
,,,,,,      0.2300,    791.0000,      1.0741,      0.3049
,,,,,,      0.2300,    790.9500,      1.0759,      0.3051
,,,,,,      0.2300,    790.9000,      1.0778,      0.3054
,,,,,,      0.2300,    790.8500,      1.0796,      0.3056
,,,,,,      0.2300,    790.8000,      1.0815,      0.3059
,,,,,,      0.2300,    790.7500,      1.0833,      0.3062
,,,,,,      0.2300,    790.7000,      1.0852,      0.3064
,,,,,,      0.2300,    790.6500,      1.0870,      0.3067
,,,,,,      0.2300,    790.6000,      1.0889,      0.3069
,,,,,,      0.2300,    790.5500,      1.0907,      0.3072
,,,,,,      0.2300,    790.5000,      1.0926,      0.3074
,,,,,,      0.2300,    790.4500,      1.0944,      0.3077
,,,,,,      0.2300,    790.4000,      1.0963,      0.3079
,,,,,,      0.2300,    790.3500,      1.0981,      0.3082
,,,,,,      0.2300,    790.3000,      1.1000,      0.3084
,,,,,,      0.2300,    790.2500,      1.1019,      0.3087
,,,,,,      0.2300,    790.2000,      1.1037,      0.3089
,,,,,,      0.2300,    790.1500,      1.1056,      0.3092
,,,,,,      0.2300,    790.1000,      1.1074,      0.3095
,,,,,,      0.2300,    790.0500,      1.1093,      0.3097
,,,,,,      0.2300,    790.0000,      1.1111,      0.3100
,,,,,,      0.2300,    789.9500,      1.1130,      0.3102
,,,,,,      0.2300,    789.9000,      1.1148,      0.3105
,,,,,,      0.2300,    789.8500,      1.1167,      0.3107
,,,,,,      0.2300,    789.8000,      1.1185,      0.3110
,,,,,,      0.2300,    789.7500,      1.1204,      0.3112
,,,,,,      0.2300,    789.7000,      1.1222,      0.3115
,,,,,,      0.2300,    789.6500,      1.1241,      0.3117
,,,,,,      0.2300,    789.6000,      1.1259,      0.3120
,,,,,,      0.2300,    789.5500,      1.1278,      0.3122
,,,,,,      0.2300,    789.5000,      1.1296,      0.3125
,,,,,,      0.2300,    789.4500,      1.1315,      0.3128
,,,,,,      0.2300,    789.4000,      1.1333,      0.3130
,,,,,,      0.2300,    789.3500,      1.1352,      0.3133
,,,,,,      0.2300,    789.3000,      1.1370,      0.3135
,,,,,,      0.2300,    789.2500,      1.1389,      0.3138
,,,,,,      0.2300,    789.2000,      1.1407,      0.3140
,,,,,,      0.2300,    789.1500,      1.1426,      0.3143
,,,,,,      0.2300,    789.1000,      1.1444,      0.3145
,,,,,,      0.2300,    789.0500,      1.1463,      0.3148
,,,,,,      0.2300,    789.0000,      1.1481,      0.3150
,,,,,,      0.2300,    788.9500,      1.1500,      0.3153
,,,,,,      0.2300,    788.9000,      1.1519,      0.3155
,,,,,,      0.2300,    788.8500,      1.1537,      0.3158
,,,,,,      0.2300,    788.8000,      1.1556,      0.3161
,,,,,,      0.2300,    788.7500,      1.1574,      0.3163
,,,,,,      0.2300,    788.7000,      1.1593,      0.3166
,,,,,,      0.2300,    788.6500,      1.1611,      0.3168
,,,,,,      0.2300,    788.6000,      1.1630,      0.3171
,,,,,,      0.2300,    788.5500,      1.1648,      0.3173
,,,,,,      0.2300,    788.5000,      1.1667,      0.3176
,,,,,,      0.2300,    788.4500,      1.1685,      0.3178
,,,,,,      0.2300,    788.4000,      1.1704,      0.3181
,,,,,,      0.2300,    788.3500,      1.1722,      0.3183
,,,,,,      0.2300,    788.3000,      1.1741,      0.3186
,,,,,,      0.2300,    788.2500,      1.1759,      0.3188
,,,,,,      0.2300,    788.2000,      1.1778,      0.3191
,,,,,,      0.2300,    788.1500,      1.1796,      0.3194
,,,,,,      0.2300,    788.1000,      1.1815,      0.3196
,,,,,,      0.2300,    788.0500,      1.1833,      0.3199
,,,,,,      0.2300,    788.0000,      1.1852,      0.3201
,,,,,,      0.2300,    787.9500,      1.1870,      0.3204
,,,,,,      0.2300,    787.9000,      1.1889,      0.3206
,,,,,,      0.2300,    787.8500,      1.1907,      0.3209
,,,,,,      0.2300,    787.8000,      1.1926,      0.3211
,,,,,,      0.2300,    787.7500,      1.1944,      0.3214
,,,,,,      0.2300,    787.7000,      1.1963,      0.3216
,,,,,,      0.2300,    787.6500,      1.1981,      0.3219
,,,,,,      0.2300,    787.6000,      1.2000,      0.3221
,,,,,,      0.2300,    787.5500,      1.2019,      0.3224
,,,,,,      0.2300,    787.5000,      1.2037,      0.3226
,,,,,,      0.2300,    787.4500,      1.2056,      0.3229
,,,,,,      0.2300,    787.4000,      1.2074,      0.3232
,,,,,,      0.2300,    787.3500,      1.2093,      0.3234
,,,,,,      0.2300,    787.3000,      1.2111,      0.3237
,,,,,,      0.2300,    787.2500,      1.2130,      0.3239
,,,,,,      0.2300,    787.2000,      1.2148,      0.3242
,,,,,,      0.2300,    787.1500,      1.2167,      0.3244
,,,,,,      0.2300,    787.1000,      1.2185,      0.3247
,,,,,,      0.2300,    787.0500,      1.2204,      0.3249
,,,,,,      0.2300,    787.0000,      1.2222,      0.3252
,,,,,,      0.2300,    786.9500,      1.2241,      0.3254
,,,,,,      0.2300,    786.9000,      1.2259,      0.3257
,,,,,,      0.2300,    786.8500,      1.2278,      0.3259
,,,,,,      0.2300,    786.8000,      1.2296,      0.3262
,,,,,,      0.2300,    786.7500,      1.2315,      0.3265
,,,,,,      0.2300,    786.7000,      1.2333,      0.3267
,,,,,,      0.2300,    786.6500,      1.2352,      0.3270
,,,,,,      0.2300,    786.6000,      1.2370,      0.3272
,,,,,,      0.2300,    786.5500,      1.2389,      0.3275
,,,,,,      0.2300,    786.5000,      1.2407,      0.3277
,,,,,,      0.2300,    786.4500,      1.2426,      0.3280
,,,,,,      0.2300,    786.4000,      1.2444,      0.3282
,,,,,,      0.2300,    786.3500,      1.2463,      0.3285
,,,,,,      0.2300,    786.3000,      1.2481,      0.3287
,,,,,,      0.2300,    786.2500,      1.2500,      0.3290
,,,,,,      0.2300,    786.2000,      1.2519,      0.3292
,,,,,,      0.2300,    786.1500,      1.2537,      0.3295
,,,,,,      0.2300,    786.1000,      1.2556,      0.3298
,,,,,,      0.2300,    786.0500,      1.2574,      0.3300
,,,,,,      0.2300,    786.0000,      1.2593,      0.3303
,,,,,,      0.2300,    785.9500,      1.2611,      0.3305
,,,,,,      0.2300,    785.9000,      1.2630,      0.3308
,,,,,,      0.2300,    785.8500,      1.2648,      0.3310
,,,,,,      0.2300,    785.8000,      1.2667,      0.3313
,,,,,,      0.2300,    785.7500,      1.2685,      0.3315
,,,,,,      0.2300,    785.7000,      1.2704,      0.3318
,,,,,,      0.2300,    785.6500,      1.2722,      0.3320
,,,,,,      0.2300,    785.6000,      1.2741,      0.3323
,,,,,,      0.2300,    785.5500,      1.2759,      0.3325
,,,,,,      0.2300,    785.5000,      1.2778,      0.3328
,,,,,,      0.2300,    785.4500,      1.2796,      0.3331
,,,,,,      0.2300,    785.4000,      1.2815,      0.3333
,,,,,,      0.2300,    785.3500,      1.2833,      0.3336
,,,,,,      0.2300,    785.3000,      1.2852,      0.3338
,,,,,,      0.2300,    785.2500,      1.2870,      0.3341
,,,,,,      0.2300,    785.2000,      1.2889,      0.3343
,,,,,,      0.2300,    785.1500,      1.2907,      0.3346
,,,,,,      0.2300,    785.1000,      1.2926,      0.3348
,,,,,,      0.2300,    785.0500,      1.2944,      0.3351
,,,,,,      0.2300,    785.0000,      1.2963,      0.3353
,,,,,,      0.2300,    784.9500,      1.2981,      0.3356
,,,,,,      0.2300,    784.9000,      1.3000,      0.3358
,,,,,,      0.2300,    784.8500,      1.3019,      0.3361
,,,,,,      0.2300,    784.8000,      1.3037,      0.3364
,,,,,,      0.2300,    784.7500,      1.3056,      0.3366
,,,,,,      0.2300,    784.7000,      1.3074,      0.3369
,,,,,,      0.2300,    784.6500,      1.3093,      0.3371
,,,,,,      0.2300,    784.6000,      1.3111,      0.3374
,,,,,,      0.2300,    784.5500,      1.3130,      0.3376
,,,,,,      0.2300,    784.5000,      1.3148,      0.3379
,,,,,,      0.2300,    784.4500,      1.3167,      0.3381
,,,,,,      0.2300,    784.4000,      1.3185,      0.3384
,,,,,,      0.2300,    784.3500,      1.3204,      0.3386
,,,,,,      0.2300,    784.3000,      1.3222,      0.3389
,,,,,,      0.2300,    784.2500,      1.3241,      0.3391
,,,,,,      0.2300,    784.2000,      1.3259,      0.3394
,,,,,,      0.2300,    784.1500,      1.3278,      0.3397
,,,,,,      0.2300,    784.1000,      1.3296,      0.3399
,,,,,,      0.2300,    784.0500,      1.3315,      0.3402
,,,,,,      0.2300,    784.0000,      1.3333,      0.3404
,,,,,,      0.2300,    783.9500,      1.3352,      0.3407
,,,,,,      0.2300,    783.9000,      1.3370,      0.3409
,,,,,,      0.2300,    783.8500,      1.3389,      0.3412
,,,,,,      0.2300,    783.8000,      1.3407,      0.3414
,,,,,,      0.2300,    783.7500,      1.3426,      0.3417
,,,,,,      0.2300,    783.7000,      1.3444,      0.3419
,,,,,,      0.2300,    783.6500,      1.3463,      0.3422
,,,,,,      0.2300,    783.6000,      1.3481,      0.3424
,,,,,,      0.2300,    783.5500,      1.3500,      0.3427
,,,,,,      0.2300,    783.5000,      1.3519,      0.3430
,,,,,,      0.2300,    783.4500,      1.3537,      0.3432
,,,,,,      0.2300,    783.4000,      1.3556,      0.3435
,,,,,,      0.2300,    783.3500,      1.3574,      0.3437
,,,,,,      0.2300,    783.3000,      1.3593,      0.3440
,,,,,,      0.2300,    783.2500,      1.3611,      0.3442
,,,,,,      0.2300,    783.2000,      1.3630,      0.3445
,,,,,,      0.2300,    783.1500,      1.3648,      0.3447
,,,,,,      0.2300,    783.1000,      1.3667,      0.3450
,,,,,,      0.2300,    783.0500,      1.3685,      0.3452
,,,,,,      0.2300,    783.0000,      1.3704,      0.3455
,,,,,,      0.2300,    782.9500,      1.3722,      0.3457
,,,,,,      0.2300,    782.9000,      1.3741,      0.3460
,,,,,,      0.2300,    782.8500,      1.3759,      0.3463
,,,,,,      0.2300,    782.8000,      1.3778,      0.3465
,,,,,,      0.2300,    782.7500,      1.3796,      0.3468
